46,0 33.793.339.104 6.000 5.632.223,0 5.543.424,0 5.528.640 13.438.304 619.957,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.396.772.576 6.000 5.566.128,0 5.546.176,0 5.533.792 13.440.832 290.455,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.374.248.608 6.000 5.562.374,0 5.547.584,0 5.529.472 16.438.752 296.391,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.949.192.160 6.000 5.491.532,0 5.474.080,0 5.460.864 13.433.088 262.033,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.469.412.224 6.000 5.578.235,0 5.544.864,0 5.533.408 13.432.192 279.157,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.363.599.904 6.000 5.560.600,0 5.547.712,0 5.533.216 13.441.984 208.824,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.364.062.528 6.000 5.560.677,0 5.544.864,0 5.532.320 13.444.160 271.157,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.333.857.792 6.000 5.555.643,0 5.544.832,0 5.523.040 13.430.112 215.464,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.327.678.240 6.000 5.554.613,0 5.541.856,0 5.529.696 13.436.960 238.432,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.319.168.608 6.000 5.553.194,0 5.544.384,0 5.533.376 13.443.104 189.493,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.317.165.376 6.000 5.552.860,0 5.542.976,0 5.530.272 13.432.032 200.459,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.368.383.712 6.000 5.561.397,0 5.546.784,0 5.533.504 13.429.856 242.169,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.984.103.712 6.000 5.497.350,0 5.477.312,0 5.457.280 15.354.528 322.695,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.347.137.984 6.000 5.557.856,0 5.548.000,0 5.535.392 13.432.960 208.408,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.341.733.696 6.000 5.556.955,0 5.544.384,0 5.531.584 13.440.256 243.508,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.442.446.656 6.000 5.573.741,0 5.544.096,0 5.528.096 16.439.776 411.854,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.326.455.808 6.000 5.554.409,0 5.544.864,0 5.529.824 13.433.728 205.124,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.345.325.728 6.000 5.557.554,0 5.545.136,0 5.531.296 14.982.816 259.348,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.296.018.912 6.000 5.549.336,0 5.541.248,0 5.530.528 13.441.792 185.350,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.367.693.728 6.000 5.561.282,0 5.544.864,0 5.531.744 13.434.368 231.309,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.341.325.536 6.000 5.556.887,0 5.544.224,0 5.531.392 13.948.288 247.503,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.071.840 6.000 5.559.678,0 5.545.088,0 5.521.504 15.498.496 283.452,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.350.992.608 6.000 5.558.498,0 5.547.200,0 5.535.040 13.433.248 217.072,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.374.838.976 6.000 5.562.473,0 5.547.728,0 5.534.592 15.341.088 273.205,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.346.558.528 6.000 5.557.759,0 5.542.560,0 5.529.568 14.011.904 266.131,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.941.776.608 6.000 5.490.296,0 5.475.024,0 5.459.552 13.438.304 262.143,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.313.797.984 6.000 5.552.299,0 5.543.744,0 5.524.096 13.435.296 186.940,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.349.144.704 6.000 5.558.190,0 5.541.856,0 5.528.192 13.439.136 262.993,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.956.108.896 6.000 5.492.684,0 5.472.320,0 5.459.392 15.311.328 267.108,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.341.967.168 6.000 5.556.994,0 5.544.512,0 5.531.520 15.163.680 251.569,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.372.995.168 6.000 5.562.165,0 5.544.288,0 5.531.776 13.435.712 282.123,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.404.272.512 6.000 5.567.378,0 5.545.344,0 5.532.352 13.433.920 310.535,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.371.234.976 6.000 5.561.872,0 5.546.272,0 5.534.240 14.004.032 290.160,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.338.329.632 6.000 5.556.388,0 5.546.112,0 5.533.792 13.436.768 202.197,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.370.390.016 6.000 5.561.731,0 5.547.040,0 5.532.512 13.985.280 275.054,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.345.955.936 6.000 5.557.659,0 5.545.408,0 5.532.448 13.438.176 230.409,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.343.280.608 6.000 5.557.213,0 5.543.808,0 5.531.744 13.435.520 227.820,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.349.558.848 6.000 5.558.259,0 5.544.448,0 5.532.032 13.438.080 244.143,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.381.600.960 6.000 5.563.600,0 5.545.792,0 5.531.584 13.440.768 251.260,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.353.576.128 6.000 5.558.929,0 5.545.440,0 5.533.056 13.438.752 244.468,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.349.954.272 6.000 5.558.325,0 5.544.320,0 5.532.064 13.997.568 261.470,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.350.725.792 6.000 5.558.454,0 5.544.384,0 5.532.896 14.014.240 265.370,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.380.990.368 6.000 5.563.498,0 5.545.152,0 5.531.360 13.435.200 273.123,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.343.890.848 6.000 5.557.315,0 5.543.136,0 5.531.904 13.997.664 268.924,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.338.016.768 6.000 5.556.336,0 5.543.216,0 5.521.472 14.156.768 253.786,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.332.070.880 6.000 5.555.345,0 5.544.896,0 5.525.280 13.437.248 206.366,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.948.031.072 6.000 5.491.338,0 5.475.712,0 5.460.352 13.432.128 239.862,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.960.823.360 6.000 5.493.470,0 5.473.952,0 5.459.136 13.437.376 258.647,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.350.402.688 6.000 5.558.400,0 5.543.808,0 5.530.976 15.351.424 252.924,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.313.456.128 6.000 5.552.242,0 5.542.528,0 5.530.720 13.433.792 205.489,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.334.151.744 6.000 5.555.692,0 5.540.224,0 5.526.368 15.036.448 282.929,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.201.633.696 6.000 5.533.605,0 5.472.704,0 5.457.632 13.434.944 365.890,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.925.016.352 6.000 5.487.502,0 5.474.176,0 5.458.656 15.288.928 230.191,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.340.157.792 6.000 5.556.693,0 5.545.344,0 5.533.088 13.431.296 223.861,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.352.822.880 6.000 5.558.803,0 5.544.032,0 5.530.816 15.344.416 273.690,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.322.164.864 6.000 5.553.694,0 5.544.320,0 5.531.904 13.435.232 194.426,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.318.428.864 6.000 5.553.071,0 5.542.368,0 5.531.136 13.436.704 215.042,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.337.495.168 6.000 5.556.249,0 5.544.288,0 5.529.888 16.811.712 266.535,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.356.763.008 6.000 5.559.460,0 5.545.024,0 5.530.464 13.984.320 258.925,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.367.767.680 6.000 5.561.294,0 5.544.096,0 5.527.360 15.193.696 300.258,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.349.978.080 6.000 5.558.329,0 5.544.896,0 5.532.544 13.436.160 250.494,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.957.593.216 6.000 5.492.932,0 5.473.216,0 5.458.208 13.436.352 238.277,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.327.694.208 6.000 5.554.615,0 5.545.152,0 5.532.224 13.436.480 195.857,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.325.997.408 6.000 5.554.332,0 5.544.160,0 5.529.920 13.430.816 212.479,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.359.296.352 6.000 5.559.882,0 5.546.720,0 5.529.408 13.434.368 236.791,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.393.684.480 6.000 5.565.614,0 5.549.408,0 5.535.040 15.330.176 295.387,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.343.575.072 6.000 5.557.262,0 5.546.880,0 5.533.856 13.442.080 214.701,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.372.224.096 6.000 5.562.037,0 5.545.568,0 5.534.336 13.435.136 276.706,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.345.942.784 6.000 5.557.657,0 5.548.480,0 5.535.872 13.434.368 198.720,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.321.302.624 6.000 5.553.550,0 5.541.440,0 5.529.248 13.917.056 248.072,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.342.647.520 6.000 5.557.107,0 5.545.024,0 5.529.632 13.431.936 231.896,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.355.402.880 6.000 5.559.233,0 5.548.816,0 5.534.048 13.442.496 201.573,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.335.796.032 6.000 5.555.966,0 5.546.880,0 5.533.728 13.442.304 200.933,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.362.494.016 6.000 5.560.415,0 5.546.080,0 5.529.920 13.426.496 261.925,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.354.104.064 6.000 5.559.017,0 5.548.192,0 5.533.024 13.437.984 213.627,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.379.804.640 6.000 5.563.300,0 5.545.472,0 5.532.864 16.481.792 291.746,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.345.526.336 6.000 5.557.587,0 5.545.232,0 5.533.984 15.328.096 245.102,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.493.850.272 6.000 5.582.308,0 5.545.408,0 5.528.704 13.440.288 398.520,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.335.652.992 6.000 5.555.942,0 5.545.472,0 5.532.320 13.437.536 209.460,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.376.843.584 6.000 5.562.807,0 5.545.440,0 5.531.232 13.963.744 249.378,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.357.245.088 6.000 5.559.540,0 5.547.104,0 5.533.344 14.138.848 252.731,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.347.828.064 6.000 5.557.971,0 5.543.232,0 5.530.176 14.031.424 273.572,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.402.589.600 6.000 5.567.098,0 5.547.776,0 5.534.432 15.362.272 280.983,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.392.639.456 6.000 5.565.439,0 5.546.336,0 5.531.168 13.433.088 272.616,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.330.397.888 6.000 5.555.066,0 5.545.824,0 5.528.800 13.438.432 194.448,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.338.988.064 6.000 5.556.498,0 5.543.776,0 5.531.712 13.437.600 236.796,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.925.425.472 6.000 5.487.570,0 5.476.160,0 5.457.696 13.436.960 224.267,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.339.555.872 6.000 5.556.592,0 5.543.168,0 5.531.232 15.355.168 264.133,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.365.076.992 6.000 5.560.846,0 5.546.592,0 5.533.216 14.091.616 261.474,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.357.310.624 6.000 5.559.551,0 5.548.256,0 5.533.536 13.430.656 222.721,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.396.194.112 6.000 5.566.032,0 5.545.728,0 5.534.336 13.434.496 247.674,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.043.219.136 6.000 5.507.203,0 5.474.080,0 5.458.976 13.432.576 255.682,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.332.137.312 6.000 5.555.356,0 5.545.440,0 5.532.512 13.438.144 203.268,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.341.525.344 6.000 5.556.920,0 5.543.936,0 5.531.424 13.429.344 238.368,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.334.945.728 6.000 5.555.824,0 5.543.136,0 5.530.720 13.432.192 221.517,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.963.014.656 6.000 5.493.835,0 5.472.928,0 5.458.880 13.436.928 319.667,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.318.474.976 6.000 5.553.079,0 5.543.680,0 5.531.072 13.428.352 195.848,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.987.650.528 6.000 5.497.941,0 5.474.208,0 5.458.304 13.442.240 333.429,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.039.343.040 6.000 5.506.557,0 5.477.664,0 5.457.504 14.003.072 306.343,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.347.600.960 6.000 5.557.933,0 5.544.960,0 5.533.216 13.729.568 255.709,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.052.069.024 6.000 5.508.678,0 5.475.488,0 5.460.704 13.581.504 393.735,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.331.178.016 6.000 5.555.196,0 5.545.792,0 5.532.256 13.440.448 200.733,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.392.816.288 6.000 5.565.469,0 5.544.720,0 5.530.496 13.432.288 282.189,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.342.117.440 6.000 5.557.019,0 5.545.728,0 5.534.464 13.440.384 225.378,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.905.469.600 6.000 5.484.244,0 5.474.528,0 5.458.176 13.435.968 197.247,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.336.064.192 6.000 5.556.010,0 5.545.568,0 5.533.088 19.164.448 247.662,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.390.443.456 6.000 5.565.073,0 5.548.064,0 5.533.024 15.374.080 275.335,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.360.505.120 6.000 5.560.084,0 5.551.328,0 5.537.952 13.435.648 194.297,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.377.541.568 6.000 5.562.923,0 5.548.352,0 5.533.664 13.437.696 253.542,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.928.788.832 6.000 5.488.131,0 5.476.704,0 5.458.208 13.433.824 223.001,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.408.060.864 6.000 5.568.010,0 5.548.928,0 5.535.424 16.455.008 274.679,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.337.805.248 6.000 5.556.300,0 5.546.208,0 5.532.160 13.437.088 210.151,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.331.172.320 6.000 5.555.195,0 5.545.216,0 5.531.808 13.428.960 204.731,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.356.715.680 6.000 5.559.452,0 5.545.568,0 5.531.424 13.440.032 255.239,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.978.840.800 6.000 5.496.473,0 5.477.536,0 5.457.984 13.440.960 196.432,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.014.520.992 6.000 5.502.420,0 5.476.704,0 5.458.112 13.436.608 247.297,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.362.558.400 6.000 5.560.426,0 5.546.208,0 5.531.872 14.106.944 272.949,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.322.763.264 6.000 5.553.793,0 5.542.880,0 5.530.112 13.435.744 220.489,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.370.504.864 6.000 5.561.750,0 5.551.840,0 5.538.720 13.440.288 195.709,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.346.220.704 6.000 5.557.703,0 5.547.904,0 5.535.392 13.443.200 204.702,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.387.785.504 6.000 5.564.630,0 5.547.936,0 5.534.720 14.975.520 275.656,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.365.368.736 6.000 5.560.894,0 5.549.344,0 5.535.072 13.436.288 234.916,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.356.977.216 6.000 5.559.496,0 5.548.320,0 5.534.784 15.060.192 238.055,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.929.888.992 6.000 5.488.314,0 5.477.408,0 5.458.944 13.441.024 207.046,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.369.536 6.000 5.559.728,0 5.549.600,0 5.535.936 13.437.408 226.288,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.390.690.464 6.000 5.565.115,0 5.551.136,0 5.535.424 13.739.008 266.853,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.383.288.576 6.000 5.563.881,0 5.549.280,0 5.530.944 13.760.352 256.422,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.944.217.056 6.000 5.490.702,0 5.476.528,0 5.459.328 16.332.512 270.956,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.357.140.320 6.000 5.559.523,0 5.548.432,0 5.533.120 13.435.840 220.815,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.577.354.976 6.000 5.596.225,0 5.546.336,0 5.534.208 13.432.192 498.517,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.314.087.456 6.000 5.552.347,0 5.545.664,0 5.533.408 10.071.584 130.979,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.338.624.480 6.000 5.556.437,0 5.546.720,0 5.533.376 13.437.280 210.294,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.350.002.944 6.000 5.558.333,0 5.548.096,0 5.534.336 13.437.088 211.681,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.359.118.208 6.000 5.559.853,0 5.546.656,0 5.531.776 15.357.440 262.232,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.322.529.760 6.000 5.553.755,0 5.544.128,0 5.527.776 13.429.888 210.861,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.380.234.336 6.000 5.563.372,0 5.547.520,0 5.533.536 13.855.936 290.735,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.364.689.184 6.000 5.560.781,0 5.548.000,0 5.534.848 13.436.480 240.413,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.386.347.456 6.000 5.564.391,0 5.544.288,0 5.532.576 13.436.800 237.368,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.382.548.896 6.000 5.563.758,0 5.546.624,0 5.533.344 14.038.432 298.037,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.395.932.352 6.000 5.565.988,0 5.547.392,0 5.533.408 16.530.784 311.351,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.379.022.720 6.000 5.563.170,0 5.550.944,0 5.536.608 14.935.072 248.937,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.385.144.896 6.000 5.564.190,0 5.546.464,0 5.533.056 15.374.112 303.188,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.369.969.536 6.000 5.561.661,0 5.544.320,0 5.530.816 14.104.896 292.830,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.363.732.256 6.000 5.560.622,0 5.549.440,0 5.531.424 13.431.712 222.051,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.366.307.584 6.000 5.561.051,0 5.546.848,0 5.532.064 13.999.232 263.523,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.340.468.352 6.000 5.556.744,0 5.545.184,0 5.532.064 13.432.448 216.396,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.366.656.992 6.000 5.561.109,0 5.547.840,0 5.532.672 14.005.888 261.800,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.364.424.352 6.000 5.560.737,0 5.547.216,0 5.535.360 13.757.536 249.080,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.425.959.520 6.000 5.570.993,0 5.548.416,0 5.534.144 13.436.448 269.114,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.405.934.848 6.000 5.567.655,0 5.547.680,0 5.530.912 13.439.520 283.053,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.336.059.872 6.000 5.556.010,0 5.545.760,0 5.532.096 13.438.432 229.480,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.376.049.760 6.000 5.562.675,0 5.549.920,0 5.535.904 13.439.840 234.532,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.370.916.864 6.000 5.561.819,0 5.548.576,0 5.535.040 15.052.864 269.352,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.004.506.592 6.000 5.500.751,0 5.476.672,0 5.455.584 13.438.112 223.713,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.953.634.048 6.000 5.492.272,0 5.472.544,0 5.458.848 13.441.120 201.058,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.945.473.184 6.000 5.490.912,0 5.476.896,0 5.458.976 13.435.936 230.039,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.364.248.960 6.000 5.560.708,0 5.548.096,0 5.534.720 15.356.160 263.298,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.332.133.568 6.000 5.555.355,0 5.544.368,0 5.530.976 13.430.528 230.766,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.330.842.688 6.000 5.555.140,0 5.544.672,0 5.532.352 13.434.656 211.704,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.341.646.336 6.000 5.556.941,0 5.545.568,0 5.533.408 13.439.648 225.255,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.365.336.224 6.000 5.560.889,0 5.547.616,0 5.533.728 13.988.416 254.553,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.403.328 6.000 5.559.733,0 5.546.304,0 5.532.608 14.961.472 268.932,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.337.570.720 6.000 5.556.261,0 5.547.136,0 5.531.936 13.434.368 200.978,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.946.757.088 6.000 5.491.126,0 5.476.800,0 5.459.744 13.432.384 247.143,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
